indice_california_housing,Ingreso mediano (decenas de miles de USD),Edad mediana de las viviendas (años),Habitaciones promedio por hogar,Dormitorios promedio por hogar,Población del bloque censal,Ocupantes promedio por hogar,Latitud,Longitud,valor_real,Regresión lineal,Regresión polinomial (grado 2),Regresión log-lineal,Árbol de decisión
12969,4.6923,15.0,5.766544117647059,0.9356617647058824,1635.0,3.005514705882353,38.69,-121.33,1.227,1.6156240679438296,1.5167078959639169,1.4204896875265276,1.3038571428571426
14399,2.4672,37.0,3.1538461538461537,1.0,645.0,1.7108753315649867,32.75,-117.25,2.167,1.9344171002348782,2.3795813996930493,1.7923497839985933,2.329678571428571
2617,3.5076,25.0,5.188720173535792,1.0281995661605206,1298.0,2.8156182212581347,40.93,-124.11,0.736,1.591778034152605,1.2792151592811167,1.4164690169978673,1.7754074074074069
16825,3.525,34.0,4.296296296296297,0.8950617283950617,398.0,2.45679012345679,37.63,-122.49,2.541,2.3786939126321816,2.3922934039502035,2.2184691987438963,2.0675079006772012
7356,2.4432,24.0,3.399168399168399,1.054054054054054,2480.0,5.155925155925156,33.96,-118.16,1.875,1.6801644861268858,1.4098038038902425,1.6023372190142817,1.575285714285714
1347,6.1237,7.0,6.229007633587786,0.9465648854961832,879.0,3.354961832061069,38.01,-121.92,1.66,2.6732182307954924,2.4559274730802647,2.4672447364429835,2.590892857142857
16553,5.1047,9.0,6.528042328042328,1.0148148148148148,3378.0,3.574603174603175,37.82,-121.24,1.579,2.0310311803948817,1.883153447473744,1.8548008152446718,1.6819230769230766
8466,3.425,6.0,4.221774193548387,1.092741935483871,740.0,2.9838709677419355,33.92,-118.34,1.938,1.980538643823526,2.06692808456074,1.8879268080998588,2.0675079006772012
2312,3.9032,3.0,5.863329583802025,1.1929133858267718,4432.0,2.4926884139482564,36.85,-119.74,1.408,1.4133668882345285,1.6227374864734878,1.3499898414202165,0.8624959349593496
2534,2.8466,34.0,6.369565217391305,1.062111801242236,958.0,2.9751552795031055,39.6,-122.05,0.953,0.9286675583929129,0.8806184484860367,0.9415693673345595,0.9439714285714282
20500,6.1825,27.0,6.756637168141593,0.9734513274336283,756.0,3.3451327433628317,34.3,-118.7,2.27,3.011246867818421,3.0821340264089407,2.8721311457076824,2.590892857142857
17061,3.8684,38.0,4.515951595159516,1.045104510451045,2561.0,2.8173817381738173,37.49,-122.24,2.656,2.606764823214757,2.8425874412603345,2.4336427228055113,2.0675079006772012
17397,1.8625,32.0,3.399568034557235,0.9654427645788337,1772.0,3.8272138228941683,34.95,-120.45,0.902,2.011687599571837,1.837680116553185,1.9906629519160823,2.3564444444444446
6880,3.0347,45.0,4.5375,0.9125,568.0,3.55,34.07,-118.09,1.832,1.8315318083839154,1.600414260413823,1.660641217155003,1.9871230769230763
15138,4.0048,16.0,5.987096774193549,1.0064516129032257,1458.0,3.1354838709677417,32.82,-116.92,1.846,1.896554003215622,1.775492315489145,1.806322006480198,1.4865625000000005
90,2.0938,16.0,2.74585635359116,1.0828729281767955,800.0,2.2099447513812156,37.8,-122.27,1.625,1.7330766186461424,1.8772550286304288,1.641162935210506,2.7975441304347823
12482,2.5821,20.0,3.5811051693404634,1.0873440285204992,1570.0,1.3992869875222815,38.58,-121.5,1.25,1.2314599305697018,1.4128191713003497,1.1558085965453349,1.4082222222222223
35,1.4861,49.0,4.6022727272727275,1.0681818181818181,570.0,2.159090909090909,37.83,-122.27,0.972,1.5289249982624815,1.4022866339190574,1.453510601651927,1.138411764705883
4356,2.9643,38.0,3.7400346620450606,1.0086655112651646,1061.0,1.8388214904679376,34.09,-118.36,3.553,2.0192717990160447,2.316515015445796,1.8383228935257234,2.704666781609195
9902,2.6618,37.0,3.8741721854304636,1.0033112582781456,766.0,2.5364238410596025,38.28,-122.27,1.362,1.788094722794792,1.6431613485653784,1.6092304564859732,1.3244647887323941
4836,2.1471,32.0,2.3225806451612905,0.978494623655914,702.0,3.774193548387097,34.04,-118.29,1.25,1.7299800637350982,1.6562473488203946,1.6012837540225204,1.4618837209302329
18391,6.7064,16.0,7.796690307328605,1.066193853427896,1542.0,3.645390070921986,37.27,-121.87,3.056,3.2091256233549528,3.195157844759966,3.168831215405657,3.1098444444444446
7348,2.1181,39.0,3.4711538461538463,1.0745192307692308,1890.0,4.543269230769231,33.97,-118.16,1.766,1.686473819908571,1.4593061880139828,1.5728907608763212,1.4366436781609198
8665,5.137,16.0,4.67296786389414,1.0812854442344046,965.0,1.8241965973534973,33.84,-118.39,3.486,2.840199378604785,3.1724064048819267,2.6977047996631267,2.5808571428571434
705,5.3169,10.0,5.769886363636363,1.0142045454545454,867.0,2.4630681818181817,37.66,-122.04,2.992,2.6521339058143125,2.573688672282322,2.494853890895218,2.2561818181818185
2207,3.3942,4.0,5.412186379928316,1.2783751493428912,1804.0,2.15531660692951,36.81,-119.86,0.721,1.3926412401355588,1.6341884459035618,1.3171462206452893,1.1862
7518,3.4917,35.0,5.065068493150685,0.9315068493150684,963.0,3.297945205479452,33.91,-118.25,1.095,2.025804487612228,1.8985972400039612,1.8810067048899843,1.6980914893617025
6693,3.88,42.0,5.02803738317757,1.1009345794392524,1149.0,2.147663551401869,34.14,-118.08,2.811,2.2387441289226024,2.397079578750758,1.988484569586742,2.835598712121211
7881,2.5057,21.0,3.8526100307062436,1.106448311156602,1919.0,1.9641760491299898,33.87,-118.12,1.563,1.6969729954651724,1.9082626072319362,1.624087451295098,1.6896285714285717
10992,4.7273,23.0,5.506306306306306,1.0018018018018018,1508.0,2.717117117117117,33.73,-117.81,2.342,2.3498054683045257,2.344147968540174,2.163866834476382,2.684588697916666
3211,2.6397,32.0,4.678321678321678,0.965034965034965,859.0,3.0034965034965033,36.34,-119.66,0.597,1.2809950047476582,1.0878614025661433,1.2235606180760286,0.7265511811023622
15077,6.2787,18.0,7.307128580946036,1.0133244503664225,4439.0,2.9573617588274486,32.81,-116.99,2.5,2.807971393707837,2.79333927912184,2.7134707758984042,3.2594000000000003
4291,1.9297,36.0,2.7222884386174018,1.071513706793802,1964.0,2.34088200238379,34.1,-118.3,2.033,1.6765317516806735,2.021155799251852,1.5626110602936696,2.7975441304347823
6659,3.1875,9.0,3.788808664259928,1.128158844765343,1252.0,2.259927797833935,34.15,-118.13,1.731,1.7981651767397833,2.01641371196012,1.6838293054456357,1.7236739130434784
15609,6.4745,8.0,8.052173913043479,1.085217391304348,2048.0,3.5617391304347827,32.73,-116.91,3.003,2.764608824896983,2.82679703542808,2.6691482904888097,2.8781515151515156
8509,3.5556,35.0,4.8475,1.03,1036.0,2.59,33.88,-118.31,2.38,2.199405033981247,2.316168546449466,2.030512416313951,2.0675079006772012
17752,3.2052,21.0,4.056049822064057,1.0346975088967971,5124.0,4.5587188612099645,37.32,-121.83,1.79,2.07465966833709,2.0421540016917783,1.97985554088309,1.6980914893617025
7802,4.325,43.0,5.028455284552845,0.9878048780487805,776.0,3.154471544715447,33.9,-118.1,1.66,2.466111315713285,2.485375710251917,2.2238588579420653,2.0026875
6188,4.0052,35.0,5.336898395721925,1.0748663101604279,1933.0,3.445632798573975,34.1,-117.92,1.607,2.1095735537190263,1.976748949442173,1.8951960214095998,1.7495862068965513
15430,2.4505,25.0,4.225388601036269,1.0751295336787565,1045.0,2.7072538860103625,33.2,-117.24,1.475,1.5393551581461222,1.5104618809704888,1.4810441317930985,1.1868571428571428
5952,3.0448,30.0,4.577568134171908,1.0828092243186582,2524.0,2.6457023060796647,34.12,-117.85,1.921,1.692774371461426,1.6741211941327923,1.565542896115005,1.9871230769230763
2002,1.2813,31.0,3.627906976744186,0.979328165374677,1515.0,3.9147286821705425,36.75,-119.78,0.564,0.6779103716579804,0.4205763014682724,0.8442790560076687,0.53276375
4325,3.2824,52.0,4.356984478935699,1.06430155210643,794.0,1.7605321507760532,34.08,-118.36,3.048,2.2706375679809807,2.7407096919431417,2.0243011367175976,3.2665631250000007
3993,6.5304,36.0,7.217917675544794,1.0677966101694916,1243.0,3.009685230024213,34.18,-118.57,4.398,3.266046079542965,3.51651048727867,3.1475295259559735,3.384902920353981
3265,3.25,17.0,5.277777777777778,0.9583333333333334,225.0,3.125,39.13,-122.95,1.375,1.586318976122034,1.3943294965692787,1.4918402419618952,1.7754074074074069
15521,2.1786,33.0,3.153409090909091,0.9375,612.0,3.477272727272727,33.13,-117.07,1.375,1.4733893357115315,1.2786402620052097,1.4006013002163455,1.0891764705882352
4774,1.9408,42.0,4.707259953161593,1.1569086651053864,1203.0,2.8173302107728335,34.04,-118.34,1.346,1.6043411972909924,1.564064998946681,1.5244399945688838,1.450416666666667
15821,3.3816,52.0,4.4869888475836435,1.1226765799256506,1008.0,3.7472118959107807,37.75,-122.42,2.625,2.557605965073515,2.599415885059469,2.3151909538740556,3.162777777777777
12846,3.1786,36.0,5.819672131147541,0.9704918032786886,937.0,3.0721311475409836,38.68,-121.37,0.834,1.1841273199874693,0.9989724258236423,1.1067191647268428,1.380823182711198
2676,3.1979,17.0,5.461038961038961,0.948051948051948,473.0,3.0714285714285716,32.96,-115.59,1.135,0.9300046652104874,1.0094027004420862,0.9937179688736189,1.4865625000000005
3207,3.5536,26.0,6.680365296803653,1.1917808219178083,699.0,3.191780821917808,36.34,-119.63,0.714,1.550019157890368,1.4100589843266818,1.4211739155835863,1.1041718749999998
19094,4.725,16.0,6.157205240174672,0.9126637554585153,741.0,3.2358078602620086,38.24,-122.6,2.045,2.314549840916243,2.127008221445948,2.1655735598252526,2.3162
6913,6.1898,35.0,6.34585289514867,1.0203442879499218,1758.0,2.751173708920188,33.95,-117.98,2.824,3.0144179001559475,3.0967160622019128,2.802220357175815,3.384902920353981
7466,3.1667,44.0,4.716374269005848,1.0087719298245614,1227.0,3.587719298245614,33.93,-118.19,1.457,2.035039362049139,1.9226799223407307,1.8547574522017305,1.6980914893617025
18224,5.1408,36.0,4.12303664921466,0.9921465968586387,1036.0,2.712041884816754,37.4,-122.09,2.647,3.1413838748197187,3.304995170612834,2.9685763857043113,2.6725964912280706
16861,2.375,46.0,5.5,0.9166666666666666,30.0,2.5,37.63,-122.42,2.75,1.8181188536248534,1.6338496328168168,1.723829412830062,1.7327142857142857
15551,3.1429,32.0,5.989510489510489,1.1223776223776223,891.0,3.1153846153846154,33.11,-117.09,1.716,1.7091306364831491,1.548757541955998,1.6051788813146772,1.4865625000000005
12068,4.125,6.0,7.214285714285714,1.0357142857142858,75.0,2.6785714285714284,33.82,-117.54,2.167,1.5783427207201295,1.8487984206687558,1.537872686793941,1.4043157894736842
7782,3.2031,21.0,4.610305958132045,1.1288244766505635,1489.0,2.397745571658615,33.91,-118.06,1.807,1.8904907121542525,1.9888853464299734,1.7666139688524622,2.041710526315789
1866,1.5536,20.0,5.690196078431373,1.5137254901960784,467.0,1.8313725490196078,38.96,-119.94,2.125,0.008425388752502094,0.793094648094067,0.4025186492956015,1.0022857142857144
2221,5.5357,17.0,7.951841359773371,1.065155807365439,996.0,2.821529745042493,36.82,-119.84,1.677,1.9861320910321996,2.048974999237985,1.7545121653826357,3.0211829032258066
2930,1.25,39.0,4.548223350253807,1.101522842639594,805.0,4.086294416243655,35.36,-119.0,0.425,0.9699158555033947,0.5064788209338249,1.0475947022570051,0.5282911392405063
14639,3.3713,35.0,4.780748663101604,1.0106951871657754,777.0,2.0775401069518717,32.79,-117.19,2.384,2.083981326433359,2.2838905910696643,1.9313515621495454,2.0391428571428567
13008,1.8589,20.0,5.225,1.05,921.0,2.558333333333333,38.68,-121.29,1.44,0.5391739592885216,0.7697342348687581,0.7584390809832127,0.8206028708133976
2929,0.9407,40.0,4.56989247311828,1.2204301075268817,764.0,4.10752688172043,35.36,-119.0,0.436,0.9313226156793071,0.4880171298904792,1.019168042279471,0.5282911392405063
10424,5.3705,5.0,6.646067415730337,1.1310861423220975,1571.0,2.9419475655430714,33.45,-117.63,3.635,2.4625995123342164,2.5125678743263737,2.335959367841804,2.184833333333333
651,3.524,45.0,5.213963963963964,1.0157657657657657,1006.0,2.265765765765766,37.72,-122.13,1.862,2.2720943543650822,2.311911818947018,2.056158310093982,2.30386
2699,1.8958,35.0,5.240663900414938,1.0871369294605808,950.0,3.9419087136929463,32.81,-115.38,0.675,0.6247752447214212,0.2595137354742152,0.7972020965199211,0.6719375
11624,5.123,25.0,5.841509433962264,1.0528301886792453,732.0,2.762264150943396,33.82,-118.05,1.596,2.613143290699644,2.6599912327966595,2.418694260770964,2.6725964912280706
3806,2.1888,30.0,3.297029702970297,1.0367751060820367,2172.0,3.072135785007072,34.21,-118.45,1.956,1.6522317448766881,1.686162818931826,1.5704965862410725,2.7975441304347823
15013,3.6625,37.0,5.601607347876005,1.0401836969001148,2076.0,2.383467278989667,32.76,-117.05,1.548,2.104106086102061,2.1711826692147165,1.9566143041081197,2.0391428571428567
4015,8.4196,21.0,7.207476635514019,1.0224299065420561,1422.0,2.6579439252336448,34.15,-118.58,4.507,3.951385682219462,4.10186250528531,4.1127840026175155,4.482148571428572
12639,1.7714,38.0,5.542857142857143,1.2317460317460318,1142.0,3.6253968253968254,38.53,-121.45,0.699,0.9062366252231873,0.6283700243323718,0.951329303727561,0.8206028708133976
14233,3.3553,7.0,5.229213483146068,1.101123595505618,1304.0,2.9303370786516854,32.7,-117.01,1.322,1.775672712376103,1.7564120608181177,1.7350890497443077,1.4865625000000005
10598,7.9887,15.0,6.837133550488599,1.0488599348534202,873.0,2.8436482084690553,33.69,-117.8,3.28,3.6213482702441855,3.4846738845848657,3.595278284038087,3.4047297297297305
16114,4.0625,44.0,4.822107081174439,1.0621761658031088,1640.0,2.832469775474957,37.74,-122.5,2.728,2.7374436808403106,2.9638963173977433,2.5409675151949376,2.0675079006772012
12319,3.0208,12.0,6.1,1.211111111111111,209.0,2.3222222222222224,33.94,-116.71,0.663,1.0066718395287806,1.2431860417299656,1.0477590532100485,1.1158461538461537
12813,3.7449,6.0,5.237011592958352,1.123658222413053,5634.0,2.419063975955346,38.63,-121.49,1.293,1.4040957292348906,1.5917009559743276,1.3352898701654197,1.380823182711198
19981,1.6186,17.0,4.320441988950276,1.0939226519337018,713.0,1.9696132596685083,36.19,-119.1,0.771,0.6460963296953732,0.9265382605775339,0.8353364083250303,0.656358695652174
17,2.1202,52.0,4.052805280528053,0.966996699669967,648.0,2.1386138613861387,37.85,-122.27,1.555,1.8226401315919898,1.847030339174685,1.6585353936237182,1.3131571428571425
4438,2.2222,41.0,4.261792452830188,1.0117924528301887,1699.0,4.007075471698113,34.08,-118.2,1.26,1.57945063700387,1.2525258547358984,1.4956583689627125,1.6381940298507462
17653,2.8636,24.0,3.872,0.96,631.0,2.524,37.25,-121.88,2.403,1.982128786722551,1.9245132657404125,1.8620579245543558,1.3244647887323941
7172,1.825,52.0,4.863636363636363,1.05,925.0,4.204545454545454,34.05,-118.18,1.33,1.4686986361836611,1.0255027315737568,1.399106920481024,1.168242424242424
12834,3.1942,24.0,5.628828828828829,1.0018018018018018,1512.0,2.7243243243243245,38.69,-121.44,0.949,1.1487123437154039,1.1030064868028144,1.1095876191254925,1.380823182711198
8197,3.4211,43.0,4.615101289134438,0.9779005524861878,1230.0,2.265193370165746,33.8,-118.14,2.039,2.165315740814303,2.362631049583387,1.9755579343650793,2.835598712121211
2724,2.1136,23.0,4.1625,0.8875,580.0,3.625,32.8,-115.55,0.61,0.6622204582127567,0.5259865005920166,0.83936290048459,0.6101666666666666
6002,2.9388,37.0,4.335249042145594,0.9616858237547893,1677.0,3.2126436781609193,34.08,-117.76,1.392,1.6257889062835487,1.4099880180752462,1.4941409577239408,1.266730769230769
4822,2.1162,35.0,3.6227436823104693,1.0306859205776173,1513.0,2.7310469314079424,34.05,-118.31,2.292,1.6323303593238498,1.6540140613994914,1.547872386112648,1.9368387096774196
14684,6.4335,7.0,7.383081896551724,1.2672413793103448,4446.0,2.3954741379310347,32.83,-117.08,2.606,2.9925514333749104,3.3173870743849436,2.938597398086878,4.085835
4337,2.8971,27.0,2.922779922779923,0.9845559845559846,1603.0,3.0945945945945947,34.08,-118.31,2.511,1.941043557080758,2.03310378946542,1.7879260904798095,2.1658684868421063
17592,4.4375,43.0,5.710344827586207,1.0413793103448277,446.0,3.075862068965517,37.3,-121.91,3.276,2.7005311389027695,2.7105273125053064,2.488775232068373,2.288930232558139
647,4.0,35.0,4.938095238095238,0.9857142857142858,552.0,2.6285714285714286,37.71,-122.12,1.679,2.398410349742468,2.3208585402818174,2.1822976662421043,2.0675079006772012
14572,3.8529,31.0,5.652777777777778,1.0638888888888889,866.0,2.4055555555555554,32.82,-117.21,2.12,2.1900260274990133,2.307331564991666,2.040042694242565,2.0391428571428567
10881,4.5814,24.0,5.796812749003984,1.0677290836653386,2663.0,3.5365205843293492,33.71,-117.89,2.333,2.3477312514497664,2.2888296089050626,2.187672829590175,2.1734680851063817
9334,4.2011,41.0,5.05420054200542,1.062330623306233,825.0,2.2357723577235773,38.01,-122.68,2.554,2.7104374381578884,2.8680015464543,2.4998827203478124,2.4937142857142858
1321,1.3958,52.0,4.481481481481482,1.0925925925925926,188.0,3.4814814814814814,38.04,-121.86,0.675,1.2817313962595762,0.8577612048425147,1.218356000629485,1.138411764705883
14355,3.8036,26.0,5.609090909090909,1.018181818181818,251.0,2.2818181818181817,32.75,-117.22,1.62,2.1242845266746238,2.26633271184122,1.998866993248149,2.0391428571428567
16733,2.1154,8.0,4.288659793814433,1.2474226804123711,936.0,9.649484536082474,35.47,-120.64,1.172,1.8482386921363225,0.6775559259398392,1.8498781265506574,0.7472181818181819
1905,3.5714,17.0,9.418685121107266,1.7716262975778547,828.0,2.865051903114187,38.84,-119.96,1.097,0.6814243042852306,1.2212830575601552,0.7401274997892482,1.1041718749999998
20578,2.8542,37.0,5.253731343283582,0.9701492537313433,238.0,3.5522388059701493,38.84,-121.81,2.75,1.241217323682362,0.9190609068193103,1.1516391407680469,1.1184398496240606
10034,2.4811,17.0,5.202401372212693,1.012006861063465,1319.0,2.262435677530017,39.21,-121.08,1.118,0.4488664494484351,0.9650653258978206,0.6685014932487781,1.2661093749999996
14568,3.5078,36.0,4.510703363914373,1.003058103975535,806.0,2.4648318042813457,32.83,-117.21,1.66,2.172729544294903,2.336346982797468,1.9983898824274013,1.62219512195122
19884,2.7857,21.0,6.132553606237817,1.1598440545808968,1580.0,3.0799220272904484,36.35,-119.09,0.927,0.9596133334679213,0.983096081842531,1.0099124807574742,0.8590416666666669
20304,3.9643,27.0,4.42512077294686,1.002415458937198,1480.0,3.57487922705314,34.16,-119.18,1.86,2.5908809057105087,2.725396546383462,2.4888461287570727,1.6980914893617025
3315,3.0466,11.0,6.534090909090909,1.226010101010101,2144.0,2.707070707070707,38.97,-122.78,0.973,1.4824252533782023,1.3105169342410592,1.4504464696739934,1.4800952380952381
5719,5.529,36.0,5.334042553191489,1.1,1232.0,2.6212765957446806,34.22,-118.24,2.413,2.9157653407623427,2.982475400501462,2.658944918162149,2.85207862745098
17629,4.9662,36.0,6.062597809076682,1.02660406885759,1826.0,2.8575899843505477,37.25,-121.92,2.585,2.837959116167474,2.9360930315162106,2.6824801461301475,2.684588697916666
1429,3.6042,45.0,5.31214953271028,1.0598130841121496,1261.0,2.3570093457943924,37.98,-122.03,1.382,2.1771087824054796,2.1361010986511575,1.931892473894444,1.6296
20480,4.7083,25.0,5.414578587699316,1.1184510250569477,1200.0,2.733485193621868,34.28,-118.7,1.961,2.6190762883011653,2.7502966396471784,2.4427754201716345,2.684588697916666
17023,8.4693,26.0,6.993079584775087,1.0224913494809689,1611.0,2.78719723183391,37.52,-122.32,4.192,4.2553224890819275,4.411838145098164,4.606320139373229,3.9668722580645164
217,2.9583,47.0,5.284246575342466,1.0513698630136987,859.0,2.941780821917808,37.79,-122.21,1.388,2.060168834816926,1.9238632696048759,1.87106470116372,1.6771111111111112
15804,5.2519,50.0,4.759191176470588,1.0459558823529411,945.0,1.7371323529411764,37.76,-122.44,3.766,3.2953540920948585,3.832728342936635,3.1101728895024134,4.876291428571428
8103,3.875,33.0,4.509090909090909,1.084090909090909,1764.0,4.009090909090909,33.8,-118.22,1.651,2.395425988175609,2.3937225255271515,2.208601202022875,1.6980914893617025
15300,2.5509,26.0,5.245746691871456,1.0897920604914935,2372.0,2.2419659735349717,33.18,-117.36,1.818,1.5391635535304267,1.4007060769864448,1.518642153652511,1.0088421052631578
1396,3.7262,20.0,5.0,1.035190615835777,856.0,2.5102639296187683,37.97,-122.07,2.118,2.0297808659769876,1.9002212882872722,1.8588488192991788,1.6771111111111112
7589,3.4107,45.0,6.090047393364929,1.127962085308057,840.0,3.981042654028436,33.9,-118.23,1.125,2.1075180760231627,1.9388543269998875,1.930499291160054,1.2967894736842103
14213,3.625,21.0,4.8817733990147785,1.0344827586206897,695.0,3.4236453201970445,32.69,-117.05,1.443,2.044520705805998,1.9619238193986626,1.921978261655683,1.4508124999999998
14708,5.5,17.0,7.066037735849057,1.069182389937107,973.0,3.059748427672956,32.8,-117.06,2.22,2.563572080195505,2.6264328553222995,2.4230990719269143,2.097142857142857
2725,1.2083,22.0,4.00709219858156,1.148936170212766,692.0,4.907801418439717,32.79,-115.55,0.536,0.46966566070427285,0.15986771103238295,0.7338052214759805,0.6101666666666666
1739,3.5463,45.0,4.9798994974874375,0.9447236180904522,1179.0,2.9623115577889445,37.97,-122.33,1.308,2.234315245855997,2.0992799275413923,2.018321767263908,1.18
19124,4.275,49.0,6.072356215213358,1.0742115027829313,1431.0,2.654916512059369,38.24,-122.65,2.276,2.5928591635205507,2.6656045233230166,2.353315652539403,2.7920000000000003
15736,3.6437,2.0,3.319559228650138,1.2892561983471074,577.0,1.5895316804407713,37.78,-122.43,2.75,2.463644826022334,2.7839915500542913,2.303801698578209,2.3425576923076923
8421,3.01,26.0,4.010165184243965,1.0889453621346887,2394.0,3.0419313850063534,33.93,-118.35,1.919,2.0085241938100413,2.1311937490491,1.8860656263708,2.1658684868421063
13553,1.9375,41.0,5.6091370558375635,1.3045685279187818,816.0,4.1421319796954315,34.11,-117.31,0.641,1.1175618921701376,0.6995673604613186,1.1029601364369754,0.7630526315789475
12321,2.8056,35.0,5.262295081967213,1.1639344262295082,157.0,2.5737704918032787,33.93,-116.61,0.681,1.1601829315175844,0.9816001721266847,1.09014123133879,0.9443571428571428
17647,3.5625,32.0,5.016372795969773,1.1032745591939546,1989.0,2.505037783375315,37.26,-121.91,2.552,2.3507025630467897,2.4337959697267735,2.1910410756072625,2.0675079006772012
20497,6.1383,23.0,7.203562340966921,1.0330788804071247,1284.0,3.267175572519084,34.3,-118.7,2.441,2.9433023769949496,3.032711080643751,2.8206532378816775,2.590892857142857
18178,3.4238,25.0,4.162544169611308,1.1177856301531213,1880.0,2.214369846878681,37.36,-122.0,3.37,2.3353635157185764,2.5270659364517494,2.1747500032138665,2.30386
5635,1.2276,21.0,3.780185758513932,1.1130030959752322,1916.0,2.9659442724458205,33.75,-118.28,2.083,1.253828466956768,1.0693681455305994,1.3380562253596016,1.4554117647058822
16012,8.1189,52.0,8.154761904761905,1.0515873015873016,735.0,2.9166666666666665,37.74,-122.47,5.00001,4.2044845557578485,4.756049087679869,4.419607319006136,5.00001
11761,5.3451,14.0,6.1537037037037035,0.924074074074074,1527.0,2.827777777777778,38.73,-121.26,1.721,1.795668828222584,1.6689133143809907,1.5428859843704128,2.064285714285714
19979,2.8603,14.0,5.493265993265993,1.095959595959596,1910.0,3.2154882154882154,36.01,-118.73,1.289,0.9392696938772296,1.0278709326627584,1.0059831405016735,0.7265511811023622
16600,1.6303,14.0,4.380653266331659,1.1168341708542713,2352.0,2.9547738693467336,35.65,-120.69,1.449,1.542173864780562,1.1795016099856406,1.6081875037814894,0.656358695652174
13809,2.1056,34.0,4.260194174757282,1.007766990291262,1326.0,2.574757281553398,34.9,-117.01,0.72,0.6015753467015443,0.5484295253049087,0.7436870803030811,0.9083452380952383
18893,3.2664,29.0,5.057899901864573,1.0637880274779195,2459.0,2.4131501472031402,38.13,-122.23,1.429,1.925569432877916,1.8037699249630117,1.7733617107097857,1.6296
18044,4.4063,35.0,5.126506024096385,1.070281124497992,1117.0,2.2429718875502007,37.24,-121.97,4.361,2.7561588767764666,2.9625277906116274,2.5789430555078696,3.2580940654205603
7828,3.1204,32.0,4.596287703016241,1.0951276102088168,1371.0,3.1809744779582365,33.91,-118.14,2.042,1.967865604428248,1.9375004884474007,1.8161040587816903,1.6980914893617025
10193,5.197,36.0,5.890173410404624,0.9913294797687862,1066.0,3.0809248554913293,33.86,-117.95,1.957,2.6371825971470404,2.631243689985666,2.4053789250854054,2.5369416788321173
12667,3.0625,12.0,5.351162790697674,1.0813953488372092,2299.0,2.6732558139534883,38.48,-121.43,0.905,1.1519088668536397,1.217668087252161,1.1477022587004209,1.1184398496240606
11309,2.4931,26.0,3.977653631284916,1.037243947858473,1528.0,2.845437616387337,33.78,-117.96,2.361,1.6363971458144482,1.598743988934337,1.564258993782759,1.8302134831460672
6178,3.5795,35.0,5.50763358778626,1.015267175572519,861.0,3.286259541984733,34.08,-117.91,1.869,1.8576387745538985,1.6711671421019676,1.6897647106865197,2.0095447154471544
1838,2.2672,30.0,4.054919908466819,1.0778032036613272,880.0,2.013729977116705,37.9,-122.3,1.625,1.7531695701678112,1.739872021403205,1.6412825461260665,1.4373999999999998
20111,3.4838,30.0,7.206060606060606,1.5454545454545454,446.0,2.703030303030303,37.8,-120.2,1.125,1.4062995022826794,1.1594616608055686,1.218713682955995,1.380823182711198
2879,1.8819,41.0,4.412523020257827,1.1086556169429098,1781.0,3.279926335174954,35.37,-118.97,0.58,1.2788564943125638,1.067191304615684,1.2361215802917633,0.5282911392405063
8034,6.3364,48.0,6.467576791808874,1.0034129692832765,881.0,3.006825938566553,33.84,-118.13,3.074,3.2904497651628777,3.565788638529929,3.1106286611735525,4.997341666666666
8929,4.4,31.0,4.665816326530612,1.1683673469387754,719.0,1.8341836734693877,34.01,-118.48,3.538,2.692602605198847,3.1045412305147972,2.4867113220171517,4.200291730769228
9272,5.3755,20.0,7.09375,1.03125,601.0,2.6830357142857144,38.13,-122.59,2.909,2.6667557730579476,2.597513774955024,2.512586009994344,2.8642857142857143
14378,4.8684,44.0,6.120253164556962,1.0284810126582278,783.0,2.4778481012658227,32.73,-117.28,3.586,2.754745040987686,3.14511477258575,2.5727355149195446,4.875003333333333
387,3.4732,52.0,5.962864721485412,1.1193633952254642,870.0,2.3076923076923075,37.89,-122.29,2.462,2.3043032323158767,2.401358755212013,2.0714106343828274,2.30386
20021,4.1856,19.0,6.09546539379475,1.0572792362768497,1301.0,3.1050119331742243,36.08,-119.06,0.721,1.5933260703130196,1.5001380094100467,1.4380423843462835,1.0267857142857142
19048,3.2672,32.0,5.204379562043796,1.0705596107055961,1154.0,2.807785888077859,38.45,-121.83,1.075,1.635780136779923,1.4034463752677275,1.4622125073440984,1.380823182711198
13636,2.3917,30.0,4.763713080168777,1.0590717299578059,1034.0,4.362869198312236,34.09,-117.32,0.786,1.1378962306327276,0.7466518489158822,1.1365238492480665,0.7630526315789475
20292,3.9331,32.0,4.944099378881988,0.9668737060041408,1746.0,3.6149068322981366,34.17,-119.18,1.876,2.5287880627657575,2.5883480664055547,2.429033381930843,1.6980914893617025
1035,2.5476,25.0,4.770833333333333,1.03125,657.0,2.28125,38.45,-120.88,0.979,0.8583679108908737,0.9654685314357607,0.9005043812603462,1.2661093749999996
8046,3.4605,45.0,4.576119402985075,0.9880597014925373,791.0,2.361194029850746,33.84,-118.17,1.866,2.211977526621337,2.419867732794917,2.0035431729150286,2.835598712121211
7753,3.1369,19.0,4.129729729729729,1.0256756756756757,1561.0,2.1094594594594596,33.91,-118.11,1.969,1.842381586156972,1.9629492720368704,1.7375747452630694,2.041710526315789
